src,dest,route
"3","72","3,4,5,6,7,8,9,72"
"3","73","3,4,5,6,7,8,9,10,64,73"
"3","74","3,4,5,6,7,8,9,10,64,73,74"
"3","75","3,4,5,6,7,8,9,10,64,32,33,34,75"
"3","76","3,4,5,6,7,8,9,10,64,32,33,34,75,76"
"3","77","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77"
"3","78","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78"
"3","79","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79"
"3","80","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80"
"3","81","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81"
"3","82","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82"
"3","83","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"3","84","3,4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"3","85","3,4,5,6,7,8,9,10,64,32,33,34,75,85"
"3","86","3,4,5,6,7,8,9,10,64,32,33,34,75,85,86"
"3","87","3,4,5,6,7,8,9,10,64,32,33,34,75,85,86,87"
"3","88","3,4,5,6,7,8,9,10,64,32,33,34,75,85,86,87,88"
"3","89","3,4,5,6,7,8,9,10,64,32,33,34,75,85,86,87,88,89"
"3","90","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91,90"
"3","91","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91"
"3","92","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92"
"3","93","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93"
"3","94","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94"
"3","95","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96,95"
"3","96","3,4,5,6,7,8,9,72,100,31,62,99,98,97,96"
"3","97","3,4,5,6,7,8,9,72,100,31,62,99,98,97"
"3","98","3,4,5,6,7,8,9,72,100,31,62,99,98"
"3","99","3,4,5,6,7,8,9,72,100,31,62,99"
"3","100","3,4,5,6,7,8,9,72,100"
"3","101","3,4,5,6,7,8,9,101"
"3","102","3,4,5,6,7,8,9,101,102"
"3","103","3,4,5,6,7,8,9,101,102,103"
"3","104","3,4,5,6,7,8,9,101,102,103,104"
"3","105","3,4,5,6,7,8,9,101,102,103,104,105"
"3","106","3,4,5,6,7,8,9,101,102,103,104,105,106"
"3","107","3,4,5,6,7,8,9,101,102,103,104,105,106,107"
"4","5","4,5"
"4","6","4,5,6"
"4","7","4,5,6,7"
"4","8","4,5,6,7,8"
"4","9","4,5,6,7,8,9"
"4","10","4,5,6,7,8,9,10"
"4","11","4,5,6,7,8,9,10,11"
"4","12","4,5,6,7,8,9,10,11,12"
"4","13","4,5,6,7,8,9,10,11,12,13"
"4","14","4,5,6,7,8,9,10,11,12,13,14"
"4","15","4,5,6,7,8,9,10,11,12,13,14,15"
"4","16","4,5,6,7,8,9,10,11,12,13,14,15,16"
"4","17","4,5,6,7,8,9,10,11,12,13,14,15,16,17"
"4","18","4,5,6,7,8,9,10,11,12,13,14,15,16,17,18"
"4","19","4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
"4","20","4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
"4","21","4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
"4","22","4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
"4","23","4,5,6,7,8,9,101,102,103,104,105,106,107,23"
"4","24","4,5,6,7,8,26,25,24"
"4","25","4,5,6,7,8,26,25"
"4","26","4,5,6,7,8,26"
"4","27","4,5,6,7,8,27"
"4","28","4,5,6,7,8,27,28"
"4","29","4,5,6,7,8,27,28,29"
"4","30","4,5,6,7,8,27,28,29,30"
"4","31","4,5,6,7,8,9,72,100,31"
"4","32","4,5,6,7,8,9,10,64,32"
"4","33","4,5,6,7,8,9,10,64,32,33"
"4","34","4,5,6,7,8,9,10,64,32,33,34"
"4","35","4,5,6,7,8,9,10,64,32,33,34,35"
"4","36","4,5,6,7,8,9,10,64,32,33,34,35,36"
"4","37","4,5,6,7,8,9,10,64,32,33,34,35,36,37"
"4","38","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38"
"4","39","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39"
"4","40","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40"
"4","41","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41"
"4","42","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42"
"4","43","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43"
"4","44","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,44"
"4","45","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45"
"4","46","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46"
"4","47","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47"
"4","48","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48"
"4","49","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49"
"4","50","4,5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50"
"4","51","4,5,6,7,8,27,28,60,59,58,57,56,55,53,52,51"
"4","52","4,5,6,7,8,27,28,60,59,58,57,56,55,53,52"
"4","53","4,5,6,7,8,27,28,60,59,58,57,56,55,53"
"4","54","4,5,6,7,8,27,28,60,59,58,57,56,55,53,54"
"4","55","4,5,6,7,8,27,28,60,59,58,57,56,55"
"4","56","4,5,6,7,8,27,28,60,59,58,57,56"
"4","57","4,5,6,7,8,27,28,60,59,58,57"
"4","58","4,5,6,7,8,27,28,60,59,58"
"4","59","4,5,6,7,8,27,28,60,59"
"4","60","4,5,6,7,8,27,28,60"
"4","61","4,5,6,7,8,27,28,29,61"
"4","62","4,5,6,7,8,9,72,100,31,62"
"4","63","4,5,6,7,8,9,10,64,32,63"
"4","64","4,5,6,7,8,9,10,64"
"4","65","4,5,6,7,8,9,10,65"
"4","66","4,5,6,7,8,9,10,65,66"
"4","67","4,5,6,7,8,9,10,65,66,67"
"4","68","4,5,6,7,8,27,28,60,71,70,69,68"
"4","69","4,5,6,7,8,27,28,60,71,70,69"
"4","70","4,5,6,7,8,27,28,60,71,70"
"4","71","4,5,6,7,8,27,28,60,71"
"4","72","4,5,6,7,8,9,72"
"4","73","4,5,6,7,8,9,10,64,73"
"4","74","4,5,6,7,8,9,10,64,73,74"
"4","75","4,5,6,7,8,9,10,64,32,33,34,75"
"4","76","4,5,6,7,8,9,10,64,32,33,34,75,76"
"4","77","4,5,6,7,8,9,10,64,32,33,34,75,76,77"
"4","78","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78"
"4","79","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79"
"4","80","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80"
"4","81","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81"
"4","82","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82"
"4","83","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"4","84","4,5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"4","85","4,5,6,7,8,9,10,64,32,33,34,75,85"
"4","86","4,5,6,7,8,9,10,64,32,33,34,75,85,86"
"4","87","4,5,6,7,8,9,10,64,32,33,34,75,85,86,87"
"4","88","4,5,6,7,8,9,10,64,32,33,34,75,85,86,87,88"
"4","89","4,5,6,7,8,9,10,64,32,33,34,75,85,86,87,88,89"
"4","90","4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91,90"
"4","91","4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91"
"4","92","4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92"
"4","93","4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93"
"4","94","4,5,6,7,8,9,72,100,31,62,99,98,97,96,95,94"
"4","95","4,5,6,7,8,9,72,100,31,62,99,98,97,96,95"
"4","96","4,5,6,7,8,9,72,100,31,62,99,98,97,96"
"4","97","4,5,6,7,8,9,72,100,31,62,99,98,97"
"4","98","4,5,6,7,8,9,72,100,31,62,99,98"
"4","99","4,5,6,7,8,9,72,100,31,62,99"
"4","100","4,5,6,7,8,9,72,100"
"4","101","4,5,6,7,8,9,101"
"4","102","4,5,6,7,8,9,101,102"
"4","103","4,5,6,7,8,9,101,102,103"
"4","104","4,5,6,7,8,9,101,102,103,104"
"4","105","4,5,6,7,8,9,101,102,103,104,105"
"4","106","4,5,6,7,8,9,101,102,103,104,105,106"
"4","107","4,5,6,7,8,9,101,102,103,104,105,106,107"
"5","6","5,6"
"5","7","5,6,7"
"5","8","5,6,7,8"
"5","9","5,6,7,8,9"
"5","10","5,6,7,8,9,10"
"5","11","5,6,7,8,9,10,11"
"5","12","5,6,7,8,9,10,11,12"
"5","13","5,6,7,8,9,10,11,12,13"
"5","14","5,6,7,8,9,10,11,12,13,14"
"5","15","5,6,7,8,9,10,11,12,13,14,15"
"5","16","5,6,7,8,9,10,11,12,13,14,15,16"
"5","17","5,6,7,8,9,10,11,12,13,14,15,16,17"
"5","18","5,6,7,8,9,10,11,12,13,14,15,16,17,18"
"5","19","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
"5","20","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
"5","21","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
"5","22","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
"5","23","5,6,7,8,9,101,102,103,104,105,106,107,23"
"5","24","5,6,7,8,26,25,24"
"5","25","5,6,7,8,26,25"
"5","26","5,6,7,8,26"
"5","27","5,6,7,8,27"
"5","28","5,6,7,8,27,28"
"5","29","5,6,7,8,27,28,29"
"5","30","5,6,7,8,27,28,29,30"
"5","31","5,6,7,8,9,72,100,31"
"5","32","5,6,7,8,9,10,64,32"
"5","33","5,6,7,8,9,10,64,32,33"
"5","34","5,6,7,8,9,10,64,32,33,34"
"5","35","5,6,7,8,9,10,64,32,33,34,35"
"5","36","5,6,7,8,9,10,64,32,33,34,35,36"
"5","37","5,6,7,8,9,10,64,32,33,34,35,36,37"
"5","38","5,6,7,8,9,10,64,32,33,34,35,36,37,38"
"5","39","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39"
"5","40","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40"
"5","41","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41"
"5","42","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42"
"5","43","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43"
"5","44","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,44"
"5","45","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45"
"5","46","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46"
"5","47","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47"
"5","48","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48"
"5","49","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49"
"5","50","5,6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50"
"5","51","5,6,7,8,27,28,60,59,58,57,56,55,53,52,51"
"5","52","5,6,7,8,27,28,60,59,58,57,56,55,53,52"
"5","53","5,6,7,8,27,28,60,59,58,57,56,55,53"
"5","54","5,6,7,8,27,28,60,59,58,57,56,55,53,54"
"5","55","5,6,7,8,27,28,60,59,58,57,56,55"
"5","56","5,6,7,8,27,28,60,59,58,57,56"
"5","57","5,6,7,8,27,28,60,59,58,57"
"5","58","5,6,7,8,27,28,60,59,58"
"5","59","5,6,7,8,27,28,60,59"
"5","60","5,6,7,8,27,28,60"
"5","61","5,6,7,8,27,28,29,61"
"5","62","5,6,7,8,9,72,100,31,62"
"5","63","5,6,7,8,9,10,64,32,63"
"5","64","5,6,7,8,9,10,64"
"5","65","5,6,7,8,9,10,65"
"5","66","5,6,7,8,9,10,65,66"
"5","67","5,6,7,8,9,10,65,66,67"
"5","68","5,6,7,8,27,28,60,71,70,69,68"
"5","69","5,6,7,8,27,28,60,71,70,69"
"5","70","5,6,7,8,27,28,60,71,70"
"5","71","5,6,7,8,27,28,60,71"
"5","72","5,6,7,8,9,72"
"5","73","5,6,7,8,9,10,64,73"
"5","74","5,6,7,8,9,10,64,73,74"
"5","75","5,6,7,8,9,10,64,32,33,34,75"
"5","76","5,6,7,8,9,10,64,32,33,34,75,76"
"5","77","5,6,7,8,9,10,64,32,33,34,75,76,77"
"5","78","5,6,7,8,9,10,64,32,33,34,75,76,77,78"
"5","79","5,6,7,8,9,10,64,32,33,34,75,76,77,78,79"
"5","80","5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80"
"5","81","5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81"
"5","82","5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82"
"5","83","5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"5","84","5,6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"5","85","5,6,7,8,9,10,64,32,33,34,75,85"
"5","86","5,6,7,8,9,10,64,32,33,34,75,85,86"
"5","87","5,6,7,8,9,10,64,32,33,34,75,85,86,87"
"5","88","5,6,7,8,9,10,64,32,33,34,75,85,86,87,88"
"5","89","5,6,7,8,9,10,64,32,33,34,75,85,86,87,88,89"
"5","90","5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91,90"
"5","91","5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91"
"5","92","5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92"
"5","93","5,6,7,8,9,72,100,31,62,99,98,97,96,95,94,93"
"5","94","5,6,7,8,9,72,100,31,62,99,98,97,96,95,94"
"5","95","5,6,7,8,9,72,100,31,62,99,98,97,96,95"
"5","96","5,6,7,8,9,72,100,31,62,99,98,97,96"
"5","97","5,6,7,8,9,72,100,31,62,99,98,97"
"5","98","5,6,7,8,9,72,100,31,62,99,98"
"5","99","5,6,7,8,9,72,100,31,62,99"
"5","100","5,6,7,8,9,72,100"
"5","101","5,6,7,8,9,101"
"5","102","5,6,7,8,9,101,102"
"5","103","5,6,7,8,9,101,102,103"
"5","104","5,6,7,8,9,101,102,103,104"
"5","105","5,6,7,8,9,101,102,103,104,105"
"5","106","5,6,7,8,9,101,102,103,104,105,106"
"5","107","5,6,7,8,9,101,102,103,104,105,106,107"
"6","7","6,7"
"6","8","6,7,8"
"6","9","6,7,8,9"
"6","10","6,7,8,9,10"
"6","11","6,7,8,9,10,11"
"6","12","6,7,8,9,10,11,12"
"6","13","6,7,8,9,10,11,12,13"
"6","14","6,7,8,9,10,11,12,13,14"
"6","15","6,7,8,9,10,11,12,13,14,15"
"6","16","6,7,8,9,10,11,12,13,14,15,16"
"6","17","6,7,8,9,10,11,12,13,14,15,16,17"
"6","18","6,7,8,9,10,11,12,13,14,15,16,17,18"
"6","19","6,7,8,9,10,11,12,13,14,15,16,17,18,19"
"6","20","6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
"6","21","6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
"6","22","6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
"6","23","6,7,8,9,101,102,103,104,105,106,107,23"
"6","24","6,7,8,26,25,24"
"6","25","6,7,8,26,25"
"6","26","6,7,8,26"
"6","27","6,7,8,27"
"6","28","6,7,8,27,28"
"6","29","6,7,8,27,28,29"
"6","30","6,7,8,27,28,29,30"
"6","31","6,7,8,9,72,100,31"
"6","32","6,7,8,9,10,64,32"
"6","33","6,7,8,9,10,64,32,33"
"6","34","6,7,8,9,10,64,32,33,34"
"6","35","6,7,8,9,10,64,32,33,34,35"
"6","36","6,7,8,9,10,64,32,33,34,35,36"
"6","37","6,7,8,9,10,64,32,33,34,35,36,37"
"6","38","6,7,8,9,10,64,32,33,34,35,36,37,38"
"6","39","6,7,8,9,10,64,32,33,34,35,36,37,38,39"
"6","40","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40"
"6","41","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41"
"6","42","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42"
"6","43","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43"
"6","44","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,44"
"6","45","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45"
"6","46","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46"
"6","47","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47"
"6","48","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48"
"6","49","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49"
"6","50","6,7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50"
"6","51","6,7,8,27,28,60,59,58,57,56,55,53,52,51"
"6","52","6,7,8,27,28,60,59,58,57,56,55,53,52"
"6","53","6,7,8,27,28,60,59,58,57,56,55,53"
"6","54","6,7,8,27,28,60,59,58,57,56,55,53,54"
"6","55","6,7,8,27,28,60,59,58,57,56,55"
"6","56","6,7,8,27,28,60,59,58,57,56"
"6","57","6,7,8,27,28,60,59,58,57"
"6","58","6,7,8,27,28,60,59,58"
"6","59","6,7,8,27,28,60,59"
"6","60","6,7,8,27,28,60"
"6","61","6,7,8,27,28,29,61"
"6","62","6,7,8,9,72,100,31,62"
"6","63","6,7,8,9,10,64,32,63"
"6","64","6,7,8,9,10,64"
"6","65","6,7,8,9,10,65"
"6","66","6,7,8,9,10,65,66"
"6","67","6,7,8,9,10,65,66,67"
"6","68","6,7,8,27,28,60,71,70,69,68"
"6","69","6,7,8,27,28,60,71,70,69"
"6","70","6,7,8,27,28,60,71,70"
"6","71","6,7,8,27,28,60,71"
"6","72","6,7,8,9,72"
"6","73","6,7,8,9,10,64,73"
"6","74","6,7,8,9,10,64,73,74"
"6","75","6,7,8,9,10,64,32,33,34,75"
"6","76","6,7,8,9,10,64,32,33,34,75,76"
"6","77","6,7,8,9,10,64,32,33,34,75,76,77"
"6","78","6,7,8,9,10,64,32,33,34,75,76,77,78"
"6","79","6,7,8,9,10,64,32,33,34,75,76,77,78,79"
"6","80","6,7,8,9,10,64,32,33,34,75,76,77,78,79,80"
"6","81","6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81"
"6","82","6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82"
"6","83","6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"6","84","6,7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"6","85","6,7,8,9,10,64,32,33,34,75,85"
"6","86","6,7,8,9,10,64,32,33,34,75,85,86"
"6","87","6,7,8,9,10,64,32,33,34,75,85,86,87"
"6","88","6,7,8,9,10,64,32,33,34,75,85,86,87,88"
"6","89","6,7,8,9,10,64,32,33,34,75,85,86,87,88,89"
"6","90","6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91,90"
"6","91","6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91"
"6","92","6,7,8,9,72,100,31,62,99,98,97,96,95,94,93,92"
"6","93","6,7,8,9,72,100,31,62,99,98,97,96,95,94,93"
"6","94","6,7,8,9,72,100,31,62,99,98,97,96,95,94"
"6","95","6,7,8,9,72,100,31,62,99,98,97,96,95"
"6","96","6,7,8,9,72,100,31,62,99,98,97,96"
"6","97","6,7,8,9,72,100,31,62,99,98,97"
"6","98","6,7,8,9,72,100,31,62,99,98"
"6","99","6,7,8,9,72,100,31,62,99"
"6","100","6,7,8,9,72,100"
"6","101","6,7,8,9,101"
"6","102","6,7,8,9,101,102"
"6","103","6,7,8,9,101,102,103"
"6","104","6,7,8,9,101,102,103,104"
"6","105","6,7,8,9,101,102,103,104,105"
"6","106","6,7,8,9,101,102,103,104,105,106"
"6","107","6,7,8,9,101,102,103,104,105,106,107"
"7","8","7,8"
"7","9","7,8,9"
"7","10","7,8,9,10"
"7","11","7,8,9,10,11"
"7","12","7,8,9,10,11,12"
"7","13","7,8,9,10,11,12,13"
"7","14","7,8,9,10,11,12,13,14"
"7","15","7,8,9,10,11,12,13,14,15"
"7","16","7,8,9,10,11,12,13,14,15,16"
"7","17","7,8,9,10,11,12,13,14,15,16,17"
"7","18","7,8,9,10,11,12,13,14,15,16,17,18"
"7","19","7,8,9,10,11,12,13,14,15,16,17,18,19"
"7","20","7,8,9,10,11,12,13,14,15,16,17,18,19,20"
"7","21","7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
"7","22","7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
"7","23","7,8,9,101,102,103,104,105,106,107,23"
"7","24","7,8,26,25,24"
"7","25","7,8,26,25"
"7","26","7,8,26"
"7","27","7,8,27"
"7","28","7,8,27,28"
"7","29","7,8,27,28,29"
"7","30","7,8,27,28,29,30"
"7","31","7,8,9,72,100,31"
"7","32","7,8,9,10,64,32"
"7","33","7,8,9,10,64,32,33"
"7","34","7,8,9,10,64,32,33,34"
"7","35","7,8,9,10,64,32,33,34,35"
"7","36","7,8,9,10,64,32,33,34,35,36"
"7","37","7,8,9,10,64,32,33,34,35,36,37"
"7","38","7,8,9,10,64,32,33,34,35,36,37,38"
"7","39","7,8,9,10,64,32,33,34,35,36,37,38,39"
"7","40","7,8,9,10,64,32,33,34,35,36,37,38,39,40"
"7","41","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41"
"7","42","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42"
"7","43","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43"
"7","44","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,44"
"7","45","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45"
"7","46","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46"
"7","47","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47"
"7","48","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48"
"7","49","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49"
"7","50","7,8,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50"
"7","51","7,8,27,28,60,59,58,57,56,55,53,52,51"
"7","52","7,8,27,28,60,59,58,57,56,55,53,52"
"7","53","7,8,27,28,60,59,58,57,56,55,53"
"7","54","7,8,27,28,60,59,58,57,56,55,53,54"
"7","55","7,8,27,28,60,59,58,57,56,55"
"7","56","7,8,27,28,60,59,58,57,56"
"7","57","7,8,27,28,60,59,58,57"
"7","58","7,8,27,28,60,59,58"
"7","59","7,8,27,28,60,59"
"7","60","7,8,27,28,60"
"7","61","7,8,27,28,29,61"
"7","62","7,8,9,72,100,31,62"
"7","63","7,8,9,10,64,32,63"
"7","64","7,8,9,10,64"
"7","65","7,8,9,10,65"
"7","66","7,8,9,10,65,66"
"7","67","7,8,9,10,65,66,67"
"7","68","7,8,27,28,60,71,70,69,68"
"7","69","7,8,27,28,60,71,70,69"
"7","70","7,8,27,28,60,71,70"
"7","71","7,8,27,28,60,71"
"7","72","7,8,9,72"
"7","73","7,8,9,10,64,73"
"7","74","7,8,9,10,64,73,74"
"7","75","7,8,9,10,64,32,33,34,75"
"7","76","7,8,9,10,64,32,33,34,75,76"
"7","77","7,8,9,10,64,32,33,34,75,76,77"
"7","78","7,8,9,10,64,32,33,34,75,76,77,78"
"7","79","7,8,9,10,64,32,33,34,75,76,77,78,79"
"7","80","7,8,9,10,64,32,33,34,75,76,77,78,79,80"
"7","81","7,8,9,10,64,32,33,34,75,76,77,78,79,80,81"
"7","82","7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82"
"7","83","7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"7","84","7,8,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"7","85","7,8,9,10,64,32,33,34,75,85"
"7","86","7,8,9,10,64,32,33,34,75,85,86"
"7","87","7,8,9,10,64,32,33,34,75,85,86,87"
"7","88","7,8,9,10,64,32,33,34,75,85,86,87,88"
"7","89","7,8,9,10,64,32,33,34,75,85,86,87,88,89"
"7","90","7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91,90"
"7","91","7,8,9,72,100,31,62,99,98,97,96,95,94,93,92,91"
"7","92","7,8,9,72,100,31,62,99,98,97,96,95,94,93,92"
"7","93","7,8,9,72,100,31,62,99,98,97,96,95,94,93"
"7","94","7,8,9,72,100,31,62,99,98,97,96,95,94"
"7","95","7,8,9,72,100,31,62,99,98,97,96,95"
"7","96","7,8,9,72,100,31,62,99,98,97,96"
"7","97","7,8,9,72,100,31,62,99,98,97"
"7","98","7,8,9,72,100,31,62,99,98"
"7","99","7,8,9,72,100,31,62,99"
"7","100","7,8,9,72,100"
"7","101","7,8,9,101"
"7","102","7,8,9,101,102"
"7","103","7,8,9,101,102,103"
"7","104","7,8,9,101,102,103,104"
"7","105","7,8,9,101,102,103,104,105"
"7","106","7,8,9,101,102,103,104,105,106"
"7","107","7,8,9,101,102,103,104,105,106,107"
"8","9","8,9"
"8","10","8,9,10"
"8","11","8,9,10,11"
"8","12","8,9,10,11,12"
"8","13","8,9,10,11,12,13"
"8","14","8,9,10,11,12,13,14"
"8","15","8,9,10,11,12,13,14,15"
"8","16","8,9,10,11,12,13,14,15,16"
"8","17","8,9,10,11,12,13,14,15,16,17"
"8","18","8,9,10,11,12,13,14,15,16,17,18"
"8","19","8,9,10,11,12,13,14,15,16,17,18,19"
"8","20","8,9,10,11,12,13,14,15,16,17,18,19,20"
"8","21","8,9,10,11,12,13,14,15,16,17,18,19,20,21"
"8","22","8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
"8","23","8,9,101,102,103,104,105,106,107,23"
"8","24","8,26,25,24"
"8","25","8,26,25"
"8","26","8,26"
"8","27","8,27"
"8","28","8,27,28"
"8","29","8,27,28,29"
"8","30","8,27,28,29,30"
"8","31","8,27,28,29,30,31"
"8","32","8,27,28,29,30,31,32"
"8","33","8,27,28,29,30,31,32,33"
"8","34","8,27,28,29,30,31,32,33,34"
"8","35","8,27,28,29,30,31,32,33,34,35"
"8","36","8,27,28,29,30,31,32,33,34,35,36"
"8","37","8,27,28,29,30,31,32,33,34,35,36,37"
"8","38","8,27,28,29,30,31,32,33,34,35,36,37,38"
"8","39","8,27,28,29,30,31,32,33,34,35,36,37,38,39"
"8","40","8,27,28,29,30,31,32,33,34,35,36,37,38,39,40"
"8","41","8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41"
"8","42","8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42"
"8","43","8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43"
"8","44","8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44"
